"","X","product.id","product.category","product.name","product.price","product.discount"
"5900",5900,"PQ-5900","Auto & Accessories","Car & Bike Care",29,0.03
"5901",5901,"AP-5901","Auto & Accessories","Tyre",250,0.01
"5902",5902,"RS-5902","Auto & Accessories","Bike Tyres",14,0.03
"5903",5903,"PZ-5903","Auto & Accessories","Car Mat",10,0.01
"5904",5904,"XP-5904","Auto & Accessories","Car Seat Covers",57,0.01
"5905",5905,"PZ-5905","Auto & Accessories","Car Pillow & Neck Rest",115,0.04
"5906",5906,"PZ-5906","Auto & Accessories","Car Media Players",140,0.01
"5907",5907,"RS-5907","Auto & Accessories","Car Speakers",105,0.04
"5908",5908,"PQ-5908","Auto & Accessories","Car Body Covers",29,0.04
"5909",5909,"CP-5909","Auto & Accessories","Car & Bike Care",59,0.01
"5910",5910,"PQ-5910","Auto & Accessories","Tyre",125,0.03
"5911",5911,"OL-5911","Auto & Accessories","Bike Tyres",18,0.04
"5912",5912,"XP-5912","Auto & Accessories","Car Mat",10,0.05
"5913",5913,"PZ-5913","Auto & Accessories","Car Seat Covers",38,0.03
"5914",5914,"PZ-5914","Auto & Accessories","Car Pillow & Neck Rest",57,0.04
"5915",5915,"AB-5915","Auto & Accessories","Car Media Players",28,0.05
"5916",5916,"CP-5916","Auto & Accessories","Car Speakers",52,0.03
"5917",5917,"AB-5917","Auto & Accessories","Car Body Covers",29,0.01
"5918",5918,"CP-5918","Auto & Accessories","Car & Bike Care",23,0.04
"5919",5919,"RS-5919","Auto & Accessories","Tyre",250,0.05
"5920",5920,"RS-5920","Auto & Accessories","Bike Tyres",18,0.05
"5921",5921,"OL-5921","Auto & Accessories","Car Mat",18,0.05
"5922",5922,"CP-5922","Auto & Accessories","Car Seat Covers",114,0.01
"5923",5923,"AB-5923","Auto & Accessories","Car Pillow & Neck Rest",115,0.02
"5924",5924,"RS-5924","Auto & Accessories","Car Media Players",28,0.04
"5925",5925,"AB-5925","Auto & Accessories","Car Speakers",211,0.04
"5926",5926,"RS-5926","Auto & Accessories","Car Body Covers",39,0.03
"5927",5927,"PZ-5927","Auto & Accessories","Car & Bike Care",59,0.04
"5928",5928,"OL-5928","Auto & Accessories","Tyre",50,0.03
"5929",5929,"PQ-5929","Auto & Accessories","Bike Tyres",72,0.01
"5930",5930,"RS-5930","Auto & Accessories","Car Mat",54,0.05
"5931",5931,"AP-5931","Auto & Accessories","Car Seat Covers",57,0.05
"5932",5932,"XP-5932","Auto & Accessories","Car Pillow & Neck Rest",115,0.03
"5933",5933,"PQ-5933","Auto & Accessories","Car Media Players",35,0.01
"5934",5934,"XP-5934","Auto & Accessories","Car Speakers",52,0.04
"5935",5935,"XP-5935","Auto & Accessories","Car Body Covers",23,0.05
"5936",5936,"PQ-5936","Auto & Accessories","Car & Bike Care",59,0.05
"5937",5937,"AP-5937","Auto & Accessories","Tyre",125,0.04
"5938",5938,"XP-5938","Auto & Accessories","Bike Tyres",18,0.03
"5939",5939,"AP-5939","Auto & Accessories","Car Mat",54,0.05
"5940",5940,"PQ-5940","Auto & Accessories","Car Seat Covers",57,0.01
"5941",5941,"PZ-5941","Auto & Accessories","Car Pillow & Neck Rest",115,0.01
"5942",5942,"CP-5942","Auto & Accessories","Car Media Players",140,0.03
"5943",5943,"XP-5943","Auto & Accessories","Car Speakers",105,0.04
"5944",5944,"CP-5944","Auto & Accessories","Car Body Covers",39,0.02
"5945",5945,"CP-5945","Auto & Accessories","Car & Bike Care",118,0.05
"5946",5946,"AP-5946","Auto & Accessories","Tyre",125,0.02
"5947",5947,"OL-5947","Auto & Accessories","Bike Tyres",24,0.04
"5948",5948,"AB-5948","Auto & Accessories","Car Mat",18,0.05
"5949",5949,"PZ-5949","Auto & Accessories","Car Seat Covers",28,0.04
"5950",5950,"PQ-5950","Auto & Accessories","Car Pillow & Neck Rest",77,0.05
"5951",5951,"AB-5951","Auto & Accessories","Car Media Players",35,0.01
"5952",5952,"PQ-5952","Auto & Accessories","Car Speakers",42,0.02
"5953",5953,"RS-5953","Auto & Accessories","Car Body Covers",117,0.04
"5954",5954,"XP-5954","Auto & Accessories","Car & Bike Care",23,0.03
"5955",5955,"AP-5955","Auto & Accessories","Tyre",83,0.05
"5956",5956,"RS-5956","Auto & Accessories","Bike Tyres",24,0.05
"5957",5957,"OL-5957","Auto & Accessories","Car Mat",27,0.04
"5958",5958,"AP-5958","Auto & Accessories","Car Seat Covers",28,0.02
"5959",5959,"RS-5959","Auto & Accessories","Car Pillow & Neck Rest",77,0.04
"5960",5960,"PQ-5960","Auto & Accessories","Car Media Players",140,0.02
"5961",5961,"AP-5961","Auto & Accessories","Car Speakers",70,0.02
"5962",5962,"CP-5962","Auto & Accessories","Car Body Covers",117,0.04
"5963",5963,"CP-5963","Auto & Accessories","Car & Bike Care",39,0.03
"5964",5964,"XP-5964","Auto & Accessories","Tyre",250,0.05
"5965",5965,"XP-5965","Auto & Accessories","Bike Tyres",72,0.02
"5966",5966,"PQ-5966","Auto & Accessories","Car Mat",18,0.01
"5967",5967,"CP-5967","Auto & Accessories","Car Seat Covers",57,0.04
"5968",5968,"AB-5968","Auto & Accessories","Car Pillow & Neck Rest",115,0.02
"5969",5969,"AP-5969","Auto & Accessories","Car Media Players",46,0.04
"5970",5970,"AP-5970","Auto & Accessories","Car Speakers",42,0.03
"5971",5971,"PQ-5971","Auto & Accessories","Car Body Covers",117,0.05
"5972",5972,"AB-5972","Auto & Accessories","Car & Bike Care",59,0.03
"5973",5973,"AP-5973","Auto & Accessories","Tyre",50,0.04
"5974",5974,"PZ-5974","Auto & Accessories","Bike Tyres",18,0.03
"5975",5975,"AP-5975","Auto & Accessories","Car Mat",18,0.01
"5976",5976,"PZ-5976","Auto & Accessories","Car Seat Covers",114,0.01
"5977",5977,"XP-5977","Auto & Accessories","Car Pillow & Neck Rest",57,0.03
"5978",5978,"OL-5978","Auto & Accessories","Car Media Players",28,0.02
"5979",5979,"AP-5979","Auto & Accessories","Car Speakers",105,0.05
"5980",5980,"RS-5980","Auto & Accessories","Car Body Covers",39,0.04
"5981",5981,"OL-5981","Auto & Accessories","Car & Bike Care",23,0.01
"5982",5982,"PZ-5982","Auto & Accessories","Tyre",250,0.03
"5983",5983,"RS-5983","Auto & Accessories","Bike Tyres",14,0.02
"5984",5984,"OL-5984","Auto & Accessories","Car Mat",54,0.04
"5985",5985,"AP-5985","Auto & Accessories","Car Seat Covers",114,0.05
"5986",5986,"OL-5986","Auto & Accessories","Car Pillow & Neck Rest",231,0.05
"5987",5987,"OL-5987","Auto & Accessories","Car Media Players",35,0.03
"5988",5988,"XP-5988","Auto & Accessories","Car Speakers",211,0.05
"5989",5989,"PQ-5989","Auto & Accessories","Car Body Covers",39,0.05
"5990",5990,"XP-5990","Auto & Accessories","Car & Bike Care",118,0.04
"5991",5991,"OL-5991","Auto & Accessories","Tyre",83,0.01
"5992",5992,"AP-5992","Auto & Accessories","Bike Tyres",24,0.05
"5993",5993,"CP-5993","Auto & Accessories","Car Mat",27,0.05
"5994",5994,"AP-5994","Auto & Accessories","Car Seat Covers",57,0.04
"5995",5995,"CP-5995","Auto & Accessories","Car Pillow & Neck Rest",77,0.05
"5996",5996,"AP-5996","Auto & Accessories","Car Media Players",70,0.01
"5997",5997,"RS-5997","Auto & Accessories","Car Speakers",70,0.04
"5998",5998,"OL-5998","Auto & Accessories","Car Body Covers",117,0.02
"5999",5999,"XP-5999","Auto & Accessories","Car & Bike Care",59,0.01
"6000",6000,"PQ-6000","Auto & Accessories","Tyre",125,0.04
"6001",6001,"RS-6001","Auto & Accessories","Bike Tyres",18,0.05
"6002",6002,"PQ-6002","Auto & Accessories","Car Mat",13,0.04
"6003",6003,"CP-6003","Auto & Accessories","Car Seat Covers",38,0.04
"6004",6004,"AB-6004","Auto & Accessories","Car Pillow & Neck Rest",46,0.03
"6005",6005,"RS-6005","Auto & Accessories","Car Media Players",28,0.02
"6006",6006,"PQ-6006","Auto & Accessories","Car Speakers",70,0.01
"6007",6007,"CP-6007","Auto & Accessories","Car Body Covers",58,0.04
"6008",6008,"AB-6008","Auto & Accessories","Car & Bike Care",39,0.04
"6009",6009,"AB-6009","Auto & Accessories","Tyre",83,0.03
"6010",6010,"RS-6010","Auto & Accessories","Bike Tyres",24,0.03
"6011",6011,"AB-6011","Auto & Accessories","Car Mat",10,0.03
"6012",6012,"AP-6012","Auto & Accessories","Car Seat Covers",114,0.05
"6013",6013,"PZ-6013","Auto & Accessories","Car Pillow & Neck Rest",115,0.02
"6014",6014,"XP-6014","Auto & Accessories","Car Media Players",70,0.03
"6015",6015,"OL-6015","Auto & Accessories","Car Speakers",70,0.05
"6016",6016,"PQ-6016","Auto & Accessories","Car Body Covers",39,0.03
"6017",6017,"AP-6017","Auto & Accessories","Car & Bike Care",118,0.05
"6018",6018,"AP-6018","Auto & Accessories","Tyre",125,0.02
"6019",6019,"RS-6019","Auto & Accessories","Bike Tyres",24,0.02
"6020",6020,"AB-6020","Auto & Accessories","Car Mat",18,0.02
"6021",6021,"PQ-6021","Auto & Accessories","Car Seat Covers",28,0.05
"6022",6022,"CP-6022","Auto & Accessories","Car Pillow & Neck Rest",115,0.01
"6023",6023,"RS-6023","Auto & Accessories","Car Media Players",70,0.01
"6024",6024,"CP-6024","Auto & Accessories","Car Speakers",105,0.03
"6025",6025,"RS-6025","Auto & Accessories","Car Body Covers",58,0.01
"6026",6026,"OL-6026","Auto & Accessories","Car & Bike Care",39,0.05
"6027",6027,"OL-6027","Auto & Accessories","Tyre",62,0.03
"6028",6028,"PQ-6028","Auto & Accessories","Bike Tyres",36,0.05
"6029",6029,"AP-6029","Auto & Accessories","Car Mat",13,0.05
"6030",6030,"PQ-6030","Auto & Accessories","Car Seat Covers",22,0.03
"6031",6031,"CP-6031","Auto & Accessories","Car Pillow & Neck Rest",77,0.04
"6032",6032,"PQ-6032","Auto & Accessories","Car Media Players",140,0.02
"6033",6033,"PZ-6033","Auto & Accessories","Car Speakers",70,0.03
"6034",6034,"RS-6034","Auto & Accessories","Car Body Covers",23,0.04
"6035",6035,"CP-6035","Auto & Accessories","Car & Bike Care",23,0.05
"6036",6036,"CP-6036","Auto & Accessories","Tyre",125,0.05
"6037",6037,"PQ-6037","Auto & Accessories","Bike Tyres",24,0.04
"6038",6038,"PQ-6038","Auto & Accessories","Car Mat",54,0.02
"6039",6039,"PQ-6039","Auto & Accessories","Car Seat Covers",28,0.02
"6040",6040,"PQ-6040","Auto & Accessories","Car Pillow & Neck Rest",57,0.05
"6041",6041,"XP-6041","Auto & Accessories","Car Media Players",46,0.02
"6042",6042,"PZ-6042","Auto & Accessories","Car Speakers",42,0.02
"6043",6043,"CP-6043","Auto & Accessories","Car Body Covers",58,0.01
"6044",6044,"CP-6044","Auto & Accessories","Car & Bike Care",118,0.01
"6045",6045,"OL-6045","Auto & Accessories","Tyre",62,0.05
"6046",6046,"PZ-6046","Auto & Accessories","Bike Tyres",72,0.03
"6047",6047,"PQ-6047","Auto & Accessories","Car Mat",18,0.05
"6048",6048,"CP-6048","Auto & Accessories","Car Seat Covers",57,0.03
"6049",6049,"PQ-6049","Auto & Accessories","Car Pillow & Neck Rest",57,0.04
"6050",6050,"PQ-6050","Auto & Accessories","Car Media Players",46,0.02
"6051",6051,"PZ-6051","Auto & Accessories","Car Speakers",211,0.01
"6052",6052,"OL-6052","Auto & Accessories","Car Body Covers",58,0.05
"6053",6053,"AP-6053","Auto & Accessories","Car & Bike Care",59,0.04
"6054",6054,"AB-6054","Auto & Accessories","Tyre",125,0.02
"6055",6055,"CP-6055","Auto & Accessories","Bike Tyres",24,0.02
"6056",6056,"OL-6056","Auto & Accessories","Car Mat",13,0.02
"6057",6057,"AP-6057","Auto & Accessories","Car Seat Covers",114,0.04
"6058",6058,"PZ-6058","Auto & Accessories","Car Pillow & Neck Rest",231,0.01
"6059",6059,"AP-6059","Auto & Accessories","Car Media Players",35,0.03
"6060",6060,"AP-6060","Auto & Accessories","Car Speakers",105,0.05
"6061",6061,"PQ-6061","Auto & Accessories","Car Body Covers",117,0.03
"6062",6062,"AP-6062","Auto & Accessories","Car & Bike Care",39,0.01
"6063",6063,"AB-6063","Auto & Accessories","Tyre",50,0.01
"6064",6064,"XP-6064","Auto & Accessories","Bike Tyres",36,0.04
"6065",6065,"PQ-6065","Auto & Accessories","Car Mat",54,0.05
"6066",6066,"XP-6066","Auto & Accessories","Car Seat Covers",22,0.02
"6067",6067,"AP-6067","Auto & Accessories","Car Pillow & Neck Rest",115,0.03
"6068",6068,"AB-6068","Auto & Accessories","Car Media Players",35,0.05
"6069",6069,"XP-6069","Auto & Accessories","Car Speakers",105,0.01
"6070",6070,"OL-6070","Auto & Accessories","Car Body Covers",29,0.03
"6071",6071,"RS-6071","Auto & Accessories","Car & Bike Care",118,0.03
"6072",6072,"RS-6072","Auto & Accessories","Tyre",83,0.03
"6073",6073,"AP-6073","Auto & Accessories","Bike Tyres",14,0.03
"6074",6074,"AB-6074","Auto & Accessories","Car Mat",18,0.01
"6075",6075,"AB-6075","Auto & Accessories","Car Seat Covers",22,0.04
"6076",6076,"AB-6076","Auto & Accessories","Car Pillow & Neck Rest",46,0.01
"6077",6077,"PQ-6077","Auto & Accessories","Car Media Players",70,0.01
"6078",6078,"AB-6078","Auto & Accessories","Car Speakers",211,0.03
"6079",6079,"PQ-6079","Auto & Accessories","Car Body Covers",58,0.03
"6080",6080,"RS-6080","Auto & Accessories","Car & Bike Care",29,0.01
"6081",6081,"CP-6081","Auto & Accessories","Tyre",250,0.04
"6082",6082,"XP-6082","Auto & Accessories","Bike Tyres",72,0.04
"6083",6083,"AP-6083","Auto & Accessories","Car Mat",54,0.01
"6084",6084,"AB-6084","Auto & Accessories","Car Seat Covers",22,0.05
"6085",6085,"OL-6085","Auto & Accessories","Car Pillow & Neck Rest",77,0.05
"6086",6086,"PQ-6086","Auto & Accessories","Car Media Players",28,0.01
"6087",6087,"XP-6087","Auto & Accessories","Car Speakers",52,0.02
"6088",6088,"AP-6088","Auto & Accessories","Car Body Covers",58,0.03
"6089",6089,"XP-6089","Auto & Accessories","Car & Bike Care",23,0.03
"6090",6090,"AB-6090","Auto & Accessories","Tyre",50,0.02
"6091",6091,"AP-6091","Auto & Accessories","Bike Tyres",24,0.01
"6092",6092,"CP-6092","Auto & Accessories","Car Mat",10,0.04
"6093",6093,"AP-6093","Auto & Accessories","Car Seat Covers",38,0.05
"6094",6094,"AB-6094","Auto & Accessories","Car Pillow & Neck Rest",77,0.03
"6095",6095,"OL-6095","Auto & Accessories","Car Media Players",140,0.05
"6096",6096,"PZ-6096","Auto & Accessories","Car Speakers",42,0.05
"6097",6097,"RS-6097","Auto & Accessories","Car Body Covers",117,0.01
"6098",6098,"PQ-6098","Auto & Accessories","Car & Bike Care",23,0.02
"6099",6099,"OL-6099","Auto & Accessories","Tyre",83,0.01
"6100",6100,"PZ-6100","Auto & Accessories","Bike Tyres",72,0.01
"6101",6101,"PQ-6101","Auto & Accessories","Car Mat",18,0.05
"6102",6102,"AB-6102","Auto & Accessories","Car Seat Covers",57,0.02
"6103",6103,"PZ-6103","Auto & Accessories","Car Pillow & Neck Rest",115,0.03
"6104",6104,"AP-6104","Auto & Accessories","Car Media Players",70,0.03
"6105",6105,"PQ-6105","Auto & Accessories","Car Speakers",70,0.02
"6106",6106,"AB-6106","Auto & Accessories","Car Body Covers",39,0.05
"6107",6107,"PZ-6107","Auto & Accessories","Car & Bike Care",39,0.02
"6108",6108,"PZ-6108","Auto & Accessories","Tyre",62,0.03
"6109",6109,"AB-6109","Auto & Accessories","Bike Tyres",36,0.05
"6110",6110,"AB-6110","Auto & Accessories","Car Mat",10,0.05
"6111",6111,"PZ-6111","Auto & Accessories","Car Seat Covers",28,0.01
"6112",6112,"RS-6112","Auto & Accessories","Car Pillow & Neck Rest",77,0.03
"6113",6113,"RS-6113","Auto & Accessories","Car Media Players",70,0.01
"6114",6114,"XP-6114","Auto & Accessories","Car Speakers",42,0.03
"6115",6115,"PZ-6115","Auto & Accessories","Car Body Covers",39,0.01
"6116",6116,"PZ-6116","Auto & Accessories","Car & Bike Care",118,0.02
"6117",6117,"PQ-6117","Auto & Accessories","Tyre",125,0.05
"6118",6118,"AP-6118","Auto & Accessories","Bike Tyres",72,0.03
"6119",6119,"AB-6119","Auto & Accessories","Car Mat",18,0.05
"6120",6120,"RS-6120","Auto & Accessories","Car Seat Covers",38,0.02
"6121",6121,"CP-6121","Auto & Accessories","Car Pillow & Neck Rest",115,0.03
"6122",6122,"PQ-6122","Auto & Accessories","Car Media Players",140,0.01
"6123",6123,"RS-6123","Auto & Accessories","Car Speakers",42,0.01
"6124",6124,"PQ-6124","Auto & Accessories","Car Body Covers",117,0.05
"6125",6125,"AB-6125","Auto & Accessories","Car & Bike Care",59,0.02
"6126",6126,"AP-6126","Auto & Accessories","Tyre",250,0.04
"6127",6127,"PQ-6127","Auto & Accessories","Bike Tyres",72,0.01
"6128",6128,"RS-6128","Auto & Accessories","Car Mat",27,0.03
"6129",6129,"RS-6129","Auto & Accessories","Car Seat Covers",28,0.05
"6130",6130,"OL-6130","Auto & Accessories","Car Pillow & Neck Rest",231,0.05
"6131",6131,"CP-6131","Auto & Accessories","Car Media Players",46,0.03
"6132",6132,"AP-6132","Auto & Accessories","Car Speakers",105,0.04
"6133",6133,"PZ-6133","Auto & Accessories","Car Body Covers",39,0.04
"6134",6134,"RS-6134","Auto & Accessories","Car & Bike Care",39,0.03
"6135",6135,"XP-6135","Auto & Accessories","Tyre",83,0.01
"6136",6136,"XP-6136","Auto & Accessories","Bike Tyres",14,0.02
"6137",6137,"AP-6137","Auto & Accessories","Car Mat",10,0.04
"6138",6138,"OL-6138","Auto & Accessories","Car Seat Covers",57,0.01
"6139",6139,"RS-6139","Auto & Accessories","Car Pillow & Neck Rest",46,0.05
"6140",6140,"RS-6140","Auto & Accessories","Car Media Players",28,0.04
"6141",6141,"AB-6141","Auto & Accessories","Car Speakers",70,0.05
"6142",6142,"RS-6142","Auto & Accessories","Car Body Covers",39,0.02
"6143",6143,"XP-6143","Auto & Accessories","Car & Bike Care",118,0.03
"6144",6144,"PZ-6144","Auto & Accessories","Tyre",125,0.03
"6145",6145,"CP-6145","Auto & Accessories","Bike Tyres",14,0.03
"6146",6146,"PQ-6146","Auto & Accessories","Car Mat",27,0.04
"6147",6147,"XP-6147","Auto & Accessories","Car Seat Covers",57,0.03
"6148",6148,"RS-6148","Auto & Accessories","Car Pillow & Neck Rest",57,0.03
"6149",6149,"AP-6149","Auto & Accessories","Car Media Players",28,0.05
"6150",6150,"XP-6150","Auto & Accessories","Car Speakers",42,0.02
"6151",6151,"CP-6151","Auto & Accessories","Car Body Covers",39,0.04
"6152",6152,"RS-6152","Auto & Accessories","Car & Bike Care",39,0.02
"6153",6153,"PQ-6153","Auto & Accessories","Tyre",62,0.05
"6154",6154,"PQ-6154","Auto & Accessories","Bike Tyres",14,0.02
"6155",6155,"AB-6155","Auto & Accessories","Car Mat",10,0.03
"6156",6156,"RS-6156","Auto & Accessories","Car Seat Covers",22,0.03
"6157",6157,"AB-6157","Auto & Accessories","Car Pillow & Neck Rest",77,0.04
"6158",6158,"CP-6158","Auto & Accessories","Car Media Players",140,0.03
"6159",6159,"PZ-6159","Auto & Accessories","Car Speakers",52,0.02
"6160",6160,"PQ-6160","Auto & Accessories","Car Body Covers",117,0.03
"6161",6161,"PQ-6161","Auto & Accessories","Car & Bike Care",59,0.04
"6162",6162,"PZ-6162","Auto & Accessories","Tyre",50,0.04
"6163",6163,"PQ-6163","Auto & Accessories","Bike Tyres",14,0.03
"6164",6164,"PQ-6164","Auto & Accessories","Car Mat",54,0.02
"6165",6165,"PZ-6165","Auto & Accessories","Car Seat Covers",28,0.01
"6166",6166,"OL-6166","Auto & Accessories","Car Pillow & Neck Rest",231,0.02
"6167",6167,"AB-6167","Auto & Accessories","Car Media Players",140,0.01
"6168",6168,"CP-6168","Auto & Accessories","Car Speakers",52,0.03
"6169",6169,"OL-6169","Auto & Accessories","Car Body Covers",29,0.05
"6170",6170,"OL-6170","Auto & Accessories","Car & Bike Care",23,0.04
"6171",6171,"PZ-6171","Auto & Accessories","Tyre",50,0.02
"6172",6172,"RS-6172","Auto & Accessories","Bike Tyres",18,0.02
"6173",6173,"RS-6173","Auto & Accessories","Car Mat",54,0.02
"6174",6174,"XP-6174","Auto & Accessories","Car Seat Covers",114,0.03
"6175",6175,"PZ-6175","Auto & Accessories","Car Pillow & Neck Rest",77,0.05
"6176",6176,"PZ-6176","Auto & Accessories","Car Media Players",35,0.01
"6177",6177,"AP-6177","Auto & Accessories","Car Speakers",70,0.03
"6178",6178,"AB-6178","Auto & Accessories","Car Body Covers",23,0.05
"6179",6179,"CP-6179","Auto & Accessories","Car & Bike Care",39,0.04
"6180",6180,"XP-6180","Auto & Accessories","Tyre",62,0.02
"6181",6181,"PQ-6181","Auto & Accessories","Bike Tyres",14,0.01
"6182",6182,"CP-6182","Auto & Accessories","Car Mat",54,0.01
"6183",6183,"PQ-6183","Auto & Accessories","Car Seat Covers",114,0.02
"6184",6184,"CP-6184","Auto & Accessories","Car Pillow & Neck Rest",46,0.04
"6185",6185,"PQ-6185","Auto & Accessories","Car Media Players",140,0.05
"6186",6186,"OL-6186","Auto & Accessories","Car Speakers",70,0.01
"6187",6187,"XP-6187","Auto & Accessories","Car Body Covers",29,0.05
"6188",6188,"XP-6188","Auto & Accessories","Car & Bike Care",59,0.04
"6189",6189,"AP-6189","Auto & Accessories","Tyre",250,0.05
"6190",6190,"AB-6190","Auto & Accessories","Bike Tyres",18,0.05
"6191",6191,"AB-6191","Auto & Accessories","Car Mat",13,0.05
"6192",6192,"PQ-6192","Auto & Accessories","Car Seat Covers",38,0.05
"6193",6193,"AP-6193","Auto & Accessories","Car Pillow & Neck Rest",57,0.02
"6194",6194,"CP-6194","Auto & Accessories","Car Media Players",46,0.04
"6195",6195,"OL-6195","Auto & Accessories","Car Speakers",105,0.03
"6196",6196,"PQ-6196","Auto & Accessories","Car Body Covers",39,0.02
