"","order.id","product.id","customer.id","ship.id","qty.purchased","profit","purchase.segment"
"5182","AP-5182","OL-5182","EN-005182","DZ-5182",2,36,"Consumer"
"5183","XP-5183","AP-5183","EY-005183","AX-5183",2,27,"Consumer"
"5184","XP-5184","PQ-5184","TE-005184","TA-5184",4,15.8,"Consumer"
"5185","XP-5185","OL-5185","LE-005185","AX-5185",4,104.8,"Consumer"
"5186","RS-5186","PZ-5186","LE-005186","OP-5186",2,46,"Home Office"
"5187","RS-5187","XP-5187","YD-005187","MZ-5187",3,105.7,"Consumer"
"5188","AB-5188","CP-5188","EN-005188","LM-5188",3,26.5,"Consumer"
"5189","AP-5189","CP-5189","LI-005189","LP-5189",2,35.6,"Corporate"
"5190","PQ-5190","PZ-5190","AN-005190","MZ-5190",1,167.5,"Home Office"
"5191","XP-5191","PQ-5191","EZ-005191","AX-5191",1,72,"Consumer"
"5192","PZ-5192","AP-5192","GE-005192","OP-5192",4,13.5,"Corporate"
"5193","AB-5193","RS-5193","AN-005193","AX-5193",3,20.3,"Consumer"
"5194","RS-5194","AB-5194","EY-005194","PQ-5194",4,132.5,"Home Office"
"5195","AP-5195","OL-5195","ON-005195","OP-5195",1,58.6,"Consumer"
"5196","AP-5196","PQ-5196","TH-005196","MZ-5196",1,126.8,"Home Office"
"5197","AP-5197","AP-5197","ER-005197","MZ-5197",4,23,"Corporate"
"5198","AP-5198","PZ-5198","TO-005198","PQ-5198",5,14.4,"Consumer"
"5199","XP-5199","XP-5199","AM-005199","MZ-5199",3,155,"Home Office"
"5200","CP-5200","RS-5200","IE-005200","OP-5200",1,72,"Home Office"
"5201","XP-5201","CP-5201","IZ-005201","DF-5201",2,27,"Consumer"
"5202","AP-5202","XP-5202","MS-005202","LM-5202",3,23.7,"Home Office"
"5203","AB-5203","AP-5203","NT-005203","TA-5203",4,123.3,"Home Office"
"5204","RS-5204","PZ-5204","ER-005204","LM-5204",1,58.6,"Consumer"
"5205","PZ-5205","XP-5205","LL-005205","LM-5205",3,112,"Consumer"
"5206","RS-5206","OL-5206","RE-005206","OP-5206",2,25.3,"Consumer"
"5207","PZ-5207","PQ-5207","AN-005207","PQ-5207",1,32.1,"Consumer"
"5208","XP-5208","PQ-5208","CK-005208","OP-5208",2,165,"Corporate"
"5209","CP-5209","OL-5209","EL-005209","DZ-5209",3,24,"Consumer"
"5210","PZ-5210","AB-5210","ES-005210","JK-5210",4,13.5,"Consumer"
"5211","PZ-5211","CP-5211","LD-005211","LM-5211",3,20.3,"Home Office"
"5212","PQ-5212","AP-5212","ED-005212","PQ-5212",3,123.3,"Corporate"
"5213","AB-5213","CP-5213","NG-005213","JK-5213",4,43.2,"Corporate"
"5214","RS-5214","PQ-5214","AN-005214","DF-5214",3,118.3,"Consumer"
"5215","OL-5215","PQ-5215","AM-005215","OP-5215",4,18.3,"Corporate"
"5216","OL-5216","PQ-5216","ND-005216","LM-5216",4,33.3,"Consumer"
"5217","XP-5217","CP-5217","MI-005217","JK-5217",4,150,"Corporate"
"5218","PQ-5218","OL-5218","IO-005218","LM-5218",4,18,"Consumer"
"5219","XP-5219","RS-5219","EZ-005219","JK-5219",5,10.8,"Corporate"
"5220","RS-5220","AB-5220","CH-005220","AX-5220",1,31.7,"Corporate"
"5221","RS-5221","PQ-5221","EZ-005221","TA-5221",1,141.8,"Consumer"
"5222","CP-5222","PZ-5222","WE-005222","LP-5222",4,48.8,"Consumer"
"5223","CP-5223","CP-5223","ON-005223","TA-5223",2,122.6,"Corporate"
"5224","AP-5224","OL-5224","EN-005224","TA-5224",3,26.5,"Consumer"
"5225","OL-5225","AP-5225","SE-005225","LP-5225",4,33.3,"Home Office"
"5226","OL-5226","AB-5226","EN-005226","JK-5226",2,165,"Consumer"
"5227","XP-5227","AP-5227","NA-005227","LP-5227",4,18,"Consumer"
"5228","PZ-5228","AP-5228","OK-005228","DZ-5228",1,54,"Consumer"
"5229","CP-5229","CP-5229","EY-005229","AX-5229",4,15.8,"Consumer"
"5230","RS-5230","AP-5230","WE-005230","LM-5230",2,127.9,"Consumer"
"5231","OL-5231","AB-5231","SS-005231","DF-5231",2,54.4,"Consumer"
"5232","RS-5232","RS-5232","TO-005232","LM-5232",1,120.5,"Corporate"
"5233","OL-5233","OL-5233","EZ-005233","DZ-5233",3,23,"Corporate"
"5234","AP-5234","AB-5234","ER-005234","OP-5234",4,19.1,"Consumer"
"5235","RS-5235","PZ-5235","PO-005235","MZ-5235",3,155,"Corporate"
"5236","PQ-5236","AP-5236","AN-005236","JK-5236",4,18,"Home Office"
"5237","PQ-5237","AP-5237","EN-005237","PQ-5237",1,54,"Consumer"
"5238","AB-5238","XP-5238","DT-005238","TA-5238",5,22.6,"Corporate"
"5239","AP-5239","PZ-5239","IS-005239","LP-5239",3,137.1,"Consumer"
"5240","CP-5240","AB-5240","AN-005240","AX-5240",3,51.6,"Consumer"
"5241","RS-5241","OL-5241","RI-005241","LM-5241",5,99.4,"Consumer"
"5242","XP-5242","PZ-5242","DI-005242","AX-5242",1,33.5,"Consumer"
"5243","OL-5243","XP-5243","WN-005243","DZ-5243",1,36.8,"Consumer"
"5244","RS-5244","OL-5244","ER-005244","AX-5244",4,120,"Consumer"
"5245","AP-5245","PZ-5245","MS-005245","DZ-5245",5,14.4,"Home Office"
"5246","PQ-5246","XP-5246","EY-005246","JK-5246",5,10.8,"Home Office"
"5247","PZ-5247","CP-5247","ER-005247","LM-5247",1,30.6,"Consumer"
"5248","AP-5248","AP-5248","CH-005248","DZ-5248",3,116.4,"Consumer"
"5249","AP-5249","OL-5249","RD-005249","PQ-5249",3,39,"Home Office"
"5250","AB-5250","OL-5250","WE-005250","DZ-5250",5,99.4,"Consumer"
"5251","AP-5251","AB-5251","DE-005251","TA-5251",3,23,"Corporate"
"5252","CP-5252","AP-5252","OD-005252","DF-5252",1,32.1,"Consumer"
"5253","OL-5253","RS-5253","KY-005253","LP-5253",5,120,"Corporate"
"5254","RS-5254","CP-5254","EY-005254","MZ-5254",2,36,"Consumer"
"5255","OL-5255","CP-5255","EY-005255","LP-5255",5,10.8,"Consumer"
"5256","PZ-5256","RS-5256","IZ-005256","LM-5256",5,16.9,"Consumer"
"5257","AB-5257","AP-5257","ER-005257","AX-5257",1,146.4,"Consumer"
"5258","OL-5258","AB-5258","ON-005258","LP-5258",4,43.2,"Home Office"
"5259","PZ-5259","XP-5259","RR-005259","JK-5259",1,128.9,"Corporate"
"5260","OL-5260","AP-5260","LE-005260","OP-5260",5,19.5,"Consumer"
"5261","PQ-5261","CP-5261","AN-005261","DF-5261",2,33.3,"Home Office"
"5262","AP-5262","PQ-5262","CH-005262","PQ-5262",1,157.5,"Consumer"
"5263","CP-5263","AB-5263","SS-005263","OP-5263",4,18,"Consumer"
"5264","CP-5264","CP-5264","HT-005264","JK-5264",2,27,"Corporate"
"5265","CP-5265","AB-5265","AN-005265","MZ-5265",2,24.9,"Corporate"
"5266","AP-5266","PZ-5266","NO-005266","DF-5266",3,130.2,"Corporate"
"5267","OL-5267","RS-5267","CH-005267","JK-5267",4,43.2,"Consumer"
"5268","PZ-5268","XP-5268","IE-005268","OP-5268",3,99.4,"Corporate"
"5269","OL-5269","XP-5269","SS-005269","JK-5269",2,34.7,"Home Office"
"5270","CP-5270","AB-5270","EZ-005270","DF-5270",5,32.1,"Corporate"
"5271","OL-5271","AB-5271","AN-005271","LP-5271",5,145,"Corporate"
"5272","PQ-5272","PZ-5272","RY-005272","AX-5272",1,72,"Corporate"
"5273","PZ-5273","RS-5273","ON-005273","OP-5273",2,27,"Home Office"
"5274","XP-5274","PZ-5274","RA-005274","TA-5274",3,30.6,"Consumer"
"5275","AB-5275","XP-5275","DE-005275","DF-5275",4,114,"Home Office"
"5276","PZ-5276","CP-5276","ON-005276","DF-5276",5,32,"Consumer"
"5277","XP-5277","XP-5277","ND-005277","PQ-5277",5,109.9,"Consumer"
"5278","PQ-5278","CP-5278","LE-005278","JK-5278",2,32.3,"Corporate"
"5279","AB-5279","PZ-5279","MS-005279","DF-5279",1,33.3,"Home Office"
"5280","PZ-5280","AP-5280","SE-005280","DF-5280",1,165,"Corporate"
"5281","XP-5281","PZ-5281","AN-005281","TA-5281",4,18,"Corporate"
"5282","PZ-5282","CP-5282","EN-005282","PQ-5282",1,54,"Corporate"
"5283","PZ-5283","AB-5283","IN-005283","JK-5283",5,22.6,"Consumer"
"5284","CP-5284","PQ-5284","UN-005284","DF-5284",2,132.5,"Consumer"
"5285","RS-5285","OL-5285","DY-005285","DZ-5285",1,57.2,"Home Office"
"5286","PZ-5286","AP-5286","OS-005286","OP-5286",3,112,"Consumer"
"5287","PQ-5287","RS-5287","OS-005287","LM-5287",2,34.7,"Consumer"
"5288","AP-5288","CP-5288","AS-005288","JK-5288",5,14.4,"Consumer"
"5289","AB-5289","XP-5289","AY-005289","PQ-5289",3,132.5,"Corporate"
"5290","RS-5290","PQ-5290","LD-005290","DZ-5290",4,18,"Home Office"
"5291","AB-5291","XP-5291","AN-005291","AX-5291",1,54,"Home Office"
"5292","CP-5292","RS-5292","NS-005292","LP-5292",3,27.2,"Home Office"
"5293","AB-5293","AP-5293","CY-005293","OP-5293",3,137.1,"Corporate"
"5294","XP-5294","XP-5294","BS-005294","AX-5294",3,51.6,"Consumer"
"5295","CP-5295","AB-5295","ER-005295","TA-5295",4,105.7,"Consumer"
"5296","OL-5296","AB-5296","LL-005296","JK-5296",5,31.2,"Home Office"
"5297","RS-5297","AP-5297","NI-005297","MZ-5297",5,20.3,"Consumer"
"5298","CP-5298","AB-5298","LL-005298","MZ-5298",5,157.5,"Corporate"
"5299","RS-5299","PZ-5299","BS-005299","PQ-5299",2,36,"Consumer"
"5300","RS-5300","XP-5300","ER-005300","DF-5300",1,54,"Home Office"
"5301","CP-5301","PZ-5301","IS-005301","OP-5301",5,22.6,"Consumer"
"5302","RS-5302","OL-5302","NN-005302","DZ-5302",4,104.8,"Home Office"
"5303","XP-5303","PQ-5303","ON-005303","TA-5303",1,53,"Consumer"
"5304","OL-5304","PQ-5304","RT-005304","JK-5304",1,120.5,"Consumer"
"5305","OL-5305","AP-5305","IG-005305","DZ-5305",3,30,"Consumer"
"5306","RS-5306","XP-5306","LT-005306","TA-5306",5,32.1,"Consumer"
"5307","AB-5307","AB-5307","SE-005307","MZ-5307",2,160,"Corporate"
"5308","AB-5308","RS-5308","BS-005308","DF-5308",1,72,"Consumer"
"5309","RS-5309","PQ-5309","IS-005309","DF-5309",3,18,"Consumer"
"5310","RS-5310","XP-5310","ES-005310","PQ-5310",1,31.7,"Consumer"
"5311","CP-5311","XP-5311","ST-005311","LM-5311",5,116.4,"Corporate"
"5312","PQ-5312","CP-5312","MS-005312","OP-5312",2,51.6,"Home Office"
"5313","PZ-5313","CP-5313","CH-005313","MZ-5313",3,124.7,"Corporate"
"5314","PZ-5314","PQ-5314","ON-005314","TA-5314",4,27.6,"Consumer"
"5315","OL-5315","XP-5315","OX-005315","DF-5315",3,27.4,"Home Office"
"5316","RS-5316","RS-5316","EN-005316","DZ-5316",3,132.5,"Corporate"
"5317","CP-5317","AB-5317","DS-005317","DZ-5317",3,24,"Corporate"
"5318","PQ-5318","RS-5318","EN-005318","PQ-5318",4,13.5,"Consumer"
"5319","XP-5319","XP-5319","IS-005319","MZ-5319",1,32.9,"Home Office"
"5320","AP-5320","XP-5320","HT-005320","JK-5320",2,146.4,"Corporate"
"5321","XP-5321","PZ-5321","EZ-005321","DF-5321",4,48.8,"Corporate"
"5322","CP-5322","OL-5322","AR-005322","MZ-5322",5,120.5,"Consumer"
"5323","CP-5323","AB-5323","DI-005323","PQ-5323",5,13.6,"Consumer"
"5324","PQ-5324","PQ-5324","RN-005324","JK-5324",2,30.9,"Consumer"
"5325","OL-5325","CP-5325","IE-005325","MZ-5325",4,130,"Consumer"
"5326","PZ-5326","PQ-5326","ER-005326","LM-5326",5,14.4,"Home Office"
"5327","AB-5327","RS-5327","RE-005327","DZ-5327",1,54,"Consumer"
"5328","CP-5328","XP-5328","IS-005328","LM-5328",4,15.8,"Home Office"
"5329","CP-5329","XP-5329","CH-005329","DZ-5329",1,148.7,"Consumer"
"5330","AP-5330","CP-5330","IN-005330","AX-5330",3,39,"Corporate"
"5331","PZ-5331","PQ-5331","AM-005331","LM-5331",4,97.2,"Consumer"
"5332","RS-5332","RS-5332","SS-005332","DZ-5332",5,25.3,"Home Office"
"5333","OL-5333","PQ-5333","ON-005333","JK-5333",1,33.3,"Corporate"
"5334","RS-5334","PQ-5334","SS-005334","AX-5334",5,145,"Home Office"
"5335","AB-5335","AP-5335","TT-005335","TA-5335",3,24,"Consumer"
"5336","OL-5336","PZ-5336","IS-005336","LM-5336",4,13.5,"Consumer"
"5337","XP-5337","AB-5337","CK-005337","OP-5337",4,20.3,"Consumer"
"5338","XP-5338","AP-5338","KY-005338","JK-5338",1,146.4,"Consumer"
"5339","OL-5339","RS-5339","VA-005339","PQ-5339",5,53,"Consumer"
"5340","RS-5340","PZ-5340","MI-005340","DZ-5340",3,124.7,"Corporate"
"5341","PZ-5341","AP-5341","EN-005341","TA-5341",1,35.8,"Consumer"
"5342","AB-5342","AP-5342","ER-005342","LM-5342",1,34.5,"Consumer"
"5343","AB-5343","OL-5343","IN-005343","OP-5343",5,132.5,"Corporate"
"5344","XP-5344","CP-5344","AN-005344","MZ-5344",3,24,"Corporate"
"5345","XP-5345","CP-5345","SS-005345","LP-5345",5,10.8,"Home Office"
"5346","CP-5346","OL-5346","ON-005346","LM-5346",5,11.2,"Corporate"
"5347","OL-5347","PQ-5347","DO-005347","DZ-5347",3,144.1,"Corporate"
"5348","AP-5348","RS-5348","LL-005348","DF-5348",3,55.8,"Consumer"
"5349","PQ-5349","AP-5349","LE-005349","LP-5349",2,122.6,"Consumer"
"5350","XP-5350","OL-5350","ER-005350","TA-5350",4,32.3,"Consumer"
"5351","AB-5351","OL-5351","ON-005351","OP-5351",5,20.3,"Home Office"
"5352","AB-5352","AP-5352","EY-005352","JK-5352",3,132.5,"Corporate"
"5353","CP-5353","PQ-5353","AN-005353","OP-5353",5,14.4,"Corporate"
"5354","AP-5354","PQ-5354","LL-005354","AX-5354",2,27,"Consumer"
"5355","AB-5355","RS-5355","RT-005355","TA-5355",5,5.5,"Consumer"
"5356","OL-5356","CP-5356","IN-005356","DZ-5356",1,144.1,"Consumer"
"5357","AP-5357","PZ-5357","AN-005357","LP-5357",3,43.2,"Corporate"
"5358","RS-5358","XP-5358","LE-005358","AX-5358",5,109.9,"Home Office"
"5359","AP-5359","PZ-5359","RS-005359","LM-5359",2,32.3,"Consumer"
"5360","AP-5360","CP-5360","NS-005360","DZ-5360",4,28.6,"Consumer"
"5361","AP-5361","AP-5361","RS-005361","TA-5361",5,145,"Home Office"
"5362","AP-5362","AP-5362","NT-005362","AX-5362",4,18,"Corporate"
"5363","XP-5363","OL-5363","ON-005363","PQ-5363",5,10.8,"Home Office"
"5364","AP-5364","AB-5364","AN-005364","MZ-5364",3,30.6,"Consumer"
"5365","XP-5365","AB-5365","OS-005365","LP-5365",5,139.5,"Corporate"
"5366","RS-5366","PZ-5366","NE-005366","JK-5366",1,54.4,"Home Office"
"5367","RS-5367","AB-5367","AY-005367","JK-5367",1,126.8,"Corporate"
"5368","XP-5368","AP-5368","LL-005368","OP-5368",5,19.5,"Corporate"
"5369","AP-5369","RS-5369","WE-005369","OP-5369",3,20.3,"Consumer"
"5370","AB-5370","PQ-5370","TT-005370","LM-5370",1,165,"Corporate"
"5371","PZ-5371","AP-5371","ER-005371","PQ-5371",5,14.4,"Corporate"
"5372","AP-5372","PZ-5372","EN-005372","PQ-5372",3,18,"Corporate"
"5373","RS-5373","XP-5373","ON-005373","AX-5373",2,29.4,"Home Office"
"5374","PQ-5374","PQ-5374","EN-005374","MZ-5374",1,146.4,"Consumer"
"5375","PQ-5375","RS-5375","ER-005375","TA-5375",1,53,"Consumer"
"5376","PQ-5376","AB-5376","ED-005376","OP-5376",1,128.9,"Corporate"
"5377","AP-5377","AP-5377","SE-005377","TA-5377",3,19.5,"Consumer"
"5378","RS-5378","PQ-5378","IN-005378","JK-5378",2,28.6,"Corporate"
"5379","XP-5379","XP-5379","IN-005379","JK-5379",3,162.5,"Corporate"
"5380","AB-5380","CP-5380","ZA-005380","DZ-5380",5,14.4,"Home Office"
"5381","AP-5381","CP-5381","ER-005381","JK-5381",1,54,"Consumer"
"5382","AB-5382","AB-5382","ST-005382","DZ-5382",3,16.9,"Corporate"
"5383","RS-5383","PZ-5383","EE-005383","DF-5383",4,132.5,"Corporate"
"5384","AB-5384","CP-5384","EN-005384","JK-5384",3,39,"Corporate"
"5385","PQ-5385","PZ-5385","ER-005385","AX-5385",5,120.5,"Consumer"
"5386","OL-5386","PZ-5386","CK-005386","TA-5386",3,19.5,"Corporate"
"5387","RS-5387","PZ-5387","OY-005387","JK-5387",4,19.1,"Home Office"
"5388","AP-5388","AP-5388","ER-005388","PQ-5388",2,145,"Consumer"
"5389","CP-5389","XP-5389","MS-005389","DZ-5389",5,14.4,"Corporate"
"5390","XP-5390","XP-5390","TS-005390","DF-5390",5,10.8,"Consumer"
"5391","CP-5391","RS-5391","NS-005391","DF-5391",5,16.9,"Corporate"
"5392","RS-5392","XP-5392","EY-005392","LM-5392",5,127.9,"Home Office"
"5393","XP-5393","AB-5393","UM-005393","LP-5393",4,48.8,"Home Office"
"5394","AB-5394","RS-5394","LL-005394","PQ-5394",1,122.6,"Home Office"
"5395","OL-5395","AP-5395","OM-005395","OP-5395",1,31.2,"Consumer"
"5396","RS-5396","PZ-5396","NG-005396","AX-5396",2,35.6,"Consumer"
"5397","PZ-5397","OL-5397","LD-005397","DF-5397",5,107.5,"Consumer"
"5398","OL-5398","AB-5398","EY-005398","DF-5398",4,18,"Consumer"
"5399","AB-5399","AP-5399","IN-005399","OP-5399",3,18,"Consumer"
"5400","AP-5400","CP-5400","ER-005400","DF-5400",2,31.7,"Consumer"
"5401","PZ-5401","OL-5401","AM-005401","LP-5401",1,148.7,"Home Office"
"5402","PQ-5402","AP-5402","NI-005402","PQ-5402",1,57.2,"Consumer"
"5403","CP-5403","AB-5403","LS-005403","PQ-5403",2,114.1,"Corporate"
"5404","XP-5404","AP-5404","RD-005404","JK-5404",5,25.3,"Consumer"
"5405","AP-5405","PZ-5405","AY-005405","LP-5405",3,27.4,"Consumer"
"5406","CP-5406","PZ-5406","AM-005406","LP-5406",1,162.5,"Corporate"
"5407","XP-5407","CP-5407","EL-005407","DF-5407",1,72,"Corporate"
"5408","AP-5408","CP-5408","TE-005408","LM-5408",5,10.8,"Consumer"
"5409","PZ-5409","RS-5409","PP-005409","LP-5409",3,23.7,"Corporate"
"5410","RS-5410","CP-5410","EE-005410","DZ-5410",5,116.4,"Consumer"
"5411","OL-5411","RS-5411","SE-005411","OP-5411",2,57.2,"Home Office"
"5412","RS-5412","RS-5412","ON-005412","DF-5412",4,114.1,"Corporate"
"5413","AB-5413","OL-5413","LL-005413","MZ-5413",5,25.3,"Consumer"
"5414","OL-5414","XP-5414","AN-005414","OP-5414",3,34.5,"Corporate"
"5415","OL-5415","AB-5415","ON-005415","DZ-5415",4,120,"Home Office"
"5416","XP-5416","CP-5416","ER-005416","DF-5416",3,24,"Consumer"
"5417","AB-5417","AB-5417","RN-005417","LP-5417",5,10.8,"Consumer"
"5418","PZ-5418","PZ-5418","IN-005418","TA-5418",1,28.3,"Consumer"
"5419","OL-5419","XP-5419","DT-005419","LM-5419",3,130.2,"Consumer"
"5420","AP-5420","XP-5420","ZO-005420","JK-5420",4,32,"Home Office"
"5421","AB-5421","XP-5421","EZ-005421","DF-5421",5,78.3,"Consumer"
"5422","RS-5422","PZ-5422","ON-005422","AX-5422",5,19.5,"Consumer"
"5423","PZ-5423","PZ-5423","ON-005423","JK-5423",1,36.8,"Consumer"
"5424","XP-5424","PZ-5424","RD-005424","AX-5424",5,145,"Consumer"
"5425","CP-5425","PZ-5425","ZA-005425","AX-5425",4,18,"Home Office"
"5426","PQ-5426","OL-5426","ER-005426","DF-5426",4,13.5,"Corporate"
"5427","RS-5427","PZ-5427","KI-005427","OP-5427",1,32.9,"Corporate"
"5428","PQ-5428","CP-5428","RD-005428","JK-5428",1,141.8,"Corporate"
"5429","AB-5429","XP-5429","IN-005429","PQ-5429",3,43.2,"Consumer"
"5430","CP-5430","RS-5430","ER-005430","PQ-5430",3,112,"Corporate"
"5431","AP-5431","OL-5431","MS-005431","PQ-5431",4,23,"Corporate"
"5432","XP-5432","AB-5432","CK-005432","JK-5432",5,26.2,"Home Office"
"5433","AP-5433","XP-5433","RI-005433","OP-5433",4,130,"Corporate"
"5434","CP-5434","CP-5434","NS-005434","OP-5434",1,72,"Consumer"
"5435","CP-5435","PZ-5435","BS-005435","LM-5435",4,13.5,"Consumer"
"5436","AB-5436","AP-5436","RN-005436","AX-5436",4,15.8,"Consumer"
"5437","CP-5437","PQ-5437","EN-005437","OP-5437",2,127.9,"Corporate"
"5438","XP-5438","PQ-5438","AN-005438","AX-5438",5,46,"Corporate"
"5439","RS-5439","PZ-5439","IN-005439","AX-5439",2,114.1,"Corporate"
"5440","PQ-5440","CP-5440","EY-005440","AX-5440",4,23,"Corporate"
"5441","AP-5441","AP-5441","EY-005441","MZ-5441",3,20.3,"Corporate"
"5442","PZ-5442","RS-5442","ON-005442","TA-5442",4,150,"Corporate"
"5443","PQ-5443","XP-5443","ON-005443","PQ-5443",2,36,"Corporate"
"5444","AB-5444","OL-5444","NI-005444","MZ-5444",1,54,"Consumer"
"5445","PQ-5445","OL-5445","ND-005445","DZ-5445",4,29.4,"Home Office"
"5446","AP-5446","AP-5446","ER-005446","OP-5446",4,104.8,"Consumer"
"5447","RS-5447","RS-5447","DY-005447","TA-5447",4,54.4,"Home Office"
"5448","AP-5448","OL-5448","TT-005448","JK-5448",2,109.9,"Home Office"
"5449","CP-5449","RS-5449","EN-005449","DF-5449",3,30,"Consumer"
"5450","XP-5450","CP-5450","IE-005450","LM-5450",3,30.9,"Corporate"
"5451","OL-5451","XP-5451","TE-005451","LP-5451",1,167.5,"Consumer"
"5452","AB-5452","OL-5452","EN-005452","TA-5452",5,14.4,"Consumer"
"5453","PZ-5453","CP-5453","CK-005453","JK-5453",5,10.8,"Consumer"
"5454","AB-5454","PQ-5454","EN-005454","LM-5454",5,28.3,"Consumer"
"5455","PQ-5455","AP-5455","ER-005455","LP-5455",3,130.2,"Consumer"
"5456","OL-5456","AB-5456","BS-005456","OP-5456",2,51.6,"Consumer"
"5457","CP-5457","RS-5457","EE-005457","LP-5457",5,109.9,"Corporate"
"5458","XP-5458","OL-5458","ER-005458","LP-5458",1,31.2,"Consumer"
"5459","RS-5459","XP-5459","LE-005459","TA-5459",4,28.6,"Consumer"
"5460","XP-5460","AP-5460","ER-005460","MZ-5460",2,150,"Consumer"
"5461","XP-5461","OL-5461","ON-005461","LM-5461",2,36,"Corporate"
"5462","XP-5462","CP-5462","IN-005462","TA-5462",2,27,"Consumer"
"5463","AB-5463","AB-5463","NE-005463","OP-5463",1,32.9,"Corporate"
"5464","CP-5464","AP-5464","ON-005464","TA-5464",5,104.8,"Corporate"
"5465","RS-5465","PZ-5465","AS-005465","PQ-5465",4,37.6,"Consumer"
"5466","PQ-5466","OL-5466","AN-005466","LP-5466",4,88.8,"Corporate"
"5467","PZ-5467","PQ-5467","MI-005467","OP-5467",1,33.5,"Consumer"
"5468","CP-5468","PQ-5468","LE-005468","DZ-5468",1,34.5,"Consumer"
"5469","PZ-5469","OL-5469","LL-005469","LM-5469",4,160,"Corporate"
"5470","AP-5470","RS-5470","ES-005470","DZ-5470",4,18,"Corporate"
"5471","XP-5471","OL-5471","ON-005471","OP-5471",4,13.5,"Home Office"
"5472","OL-5472","XP-5472","IS-005472","DF-5472",3,27.2,"Corporate"
"5473","XP-5473","XP-5473","AM-005473","PQ-5473",4,141.8,"Consumer"
"5474","PQ-5474","XP-5474","AM-005474","PQ-5474",1,53,"Home Office"
"5475","PZ-5475","AP-5475","EN-005475","DZ-5475",5,78.3,"Corporate"
"5476","PQ-5476","AB-5476","CK-005476","TA-5476",5,19.5,"Consumer"
"5477","XP-5477","RS-5477","AN-005477","MZ-5477",5,8.5,"Consumer"
"5478","AP-5478","PQ-5478","EY-005478","JK-5478",2,145,"Home Office"
"5479","AB-5479","PZ-5479","NE-005479","MZ-5479",5,14.4,"Consumer"
"5480","AB-5480","AP-5480","AN-005480","MZ-5480",1,54,"Consumer"
"5481","AP-5481","CP-5481","SE-005481","LM-5481",5,16.9,"Home Office"
"5482","PQ-5482","RS-5482","ER-005482","JK-5482",3,116.4,"Home Office"
"5483","PQ-5483","PQ-5483","ON-005483","LP-5483",1,58.6,"Corporate"
"5484","PZ-5484","RS-5484","TT-005484","PQ-5484",3,112,"Consumer"
"5485","OL-5485","PQ-5485","EE-005485","DF-5485",2,32.3,"Corporate"
"5486","PQ-5486","OL-5486","EL-005486","JK-5486",5,8.5,"Consumer"
"5487","OL-5487","OL-5487","LE-005487","OP-5487",3,147.5,"Home Office"
"5488","PZ-5488","XP-5488","LE-005488","LM-5488",1,72,"Consumer"
"5489","XP-5489","RS-5489","NT-005489","DF-5489",2,27,"Home Office"
"5490","AB-5490","PZ-5490","EN-005490","JK-5490",4,29.4,"Corporate"
"5491","CP-5491","AP-5491","NN-005491","PQ-5491",4,123.3,"Home Office"
"5492","XP-5492","AB-5492","EN-005492","JK-5492",2,48.8,"Corporate"
"5493","AB-5493","PZ-5493","TH-005493","TA-5493",5,109.9,"Corporate"
"5494","AB-5494","AP-5494","WN-005494","MZ-5494",1,34.7,"Corporate"
"5495","CP-5495","PZ-5495","ER-005495","AX-5495",5,8.5,"Consumer"
"5496","AP-5496","AB-5496","CH-005496","TA-5496",1,162.5,"Home Office"
"5497","AB-5497","XP-5497","AS-005497","LP-5497",1,72,"Consumer"
"5498","RS-5498","AP-5498","MS-005498","LP-5498",5,10.8,"Corporate"
"5499","XP-5499","AP-5499","ER-005499","DZ-5499",5,11.2,"Corporate"
"5500","OL-5500","PZ-5500","TT-005500","DF-5500",4,114,"Corporate"
"5501","AP-5501","XP-5501","ES-005501","LP-5501",5,39,"Corporate"
"5502","RS-5502","CP-5502","NS-005502","LM-5502",3,99.4,"Consumer"
"5503","CP-5503","RS-5503","CH-005503","AX-5503",2,27.6,"Corporate"
"5504","AB-5504","XP-5504","TO-005504","LM-5504",1,35.6,"Corporate"
"5505","RS-5505","OL-5505","ON-005505","PQ-5505",2,145,"Consumer"
"5506","CP-5506","PZ-5506","OW-005506","DF-5506",3,24,"Consumer"
"5507","CP-5507","AP-5507","AN-005507","DF-5507",5,10.8,"Consumer"
"5508","OL-5508","CP-5508","IE-005508","TA-5508",3,30.6,"Home Office"
"5509","OL-5509","PZ-5509","RK-005509","AX-5509",5,116.4,"Corporate"
